STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:346729,OOLOGAH DAM OK US,207,36.43333,-95.68333,19811007 16:00,5, , 
COOP:346729,OOLOGAH DAM OK US,207,36.43333,-95.68333,19811007 17:00,1, , 
COOP:346729,OOLOGAH DAM OK US,207,36.43333,-95.68333,19811008 08:00,99999,a, 
COOP:346729,OOLOGAH DAM OK US,207,36.43333,-95.68333,19811013 06:00,130,A, 
COOP:346729,OOLOGAH DAM OK US,207,36.43333,-95.68333,19811013 07:00,14, , 
COOP:346729,OOLOGAH DAM OK US,207,36.43333,-95.68333,19811013 08:00,12, , 
COOP:346729,OOLOGAH DAM OK US,207,36.43333,-95.68333,19811013 09:00,4, , 
COOP:346729,OOLOGAH DAM OK US,207,36.43333,-95.68333,19811013 10:00,8, , 
COOP:346729,OOLOGAH DAM OK US,207,36.43333,-95.68333,19811013 11:00,4, , 
COOP:346729,OOLOGAH DAM OK US,207,36.43333,-95.68333,19811013 12:00,3, , 
COOP:346729,OOLOGAH DAM OK US,207,36.43333,-95.68333,19811013 13:00,2, , 
COOP:346729,OOLOGAH DAM OK US,207,36.43333,-95.68333,19811013 14:00,2, , 
COOP:346729,OOLOGAH DAM OK US,207,36.43333,-95.68333,19811013 16:00,2, , 
COOP:346729,OOLOGAH DAM OK US,207,36.43333,-95.68333,19811013 17:00,9, , 
COOP:346729,OOLOGAH DAM OK US,207,36.43333,-95.68333,19811013 18:00,6, , 
COOP:346729,OOLOGAH DAM OK US,207,36.43333,-95.68333,19811013 19:00,4, , 
COOP:346729,OOLOGAH DAM OK US,207,36.43333,-95.68333,19811014 01:00,2, , 
COOP:346729,OOLOGAH DAM OK US,207,36.43333,-95.68333,19811014 02:00,7, , 
COOP:346729,OOLOGAH DAM OK US,207,36.43333,-95.68333,19811015 06:00,15, , 
COOP:346729,OOLOGAH DAM OK US,207,36.43333,-95.68333,19811015 07:00,12, , 
COOP:346729,OOLOGAH DAM OK US,207,36.43333,-95.68333,19811015 16:00,6, , 
COOP:346729,OOLOGAH DAM OK US,207,36.43333,-95.68333,19811015 17:00,9, , 
COOP:346729,OOLOGAH DAM OK US,207,36.43333,-95.68333,19811015 18:00,10, , 
COOP:346729,OOLOGAH DAM OK US,207,36.43333,-95.68333,19811015 22:00,1, , 
COOP:346729,OOLOGAH DAM OK US,207,36.43333,-95.68333,19811016 21:00,12, , 
COOP:346729,OOLOGAH DAM OK US,207,36.43333,-95.68333,19811016 22:00,19, , 
COOP:344393,HULAH DAM OK US,226.8,36.91667,-96.1,19811011 17:00,10, , 
COOP:344393,HULAH DAM OK US,226.8,36.91667,-96.1,19811011 20:00,10, , 
COOP:344393,HULAH DAM OK US,226.8,36.91667,-96.1,19811012 01:00,10, , 
COOP:344393,HULAH DAM OK US,226.8,36.91667,-96.1,19811012 02:00,10, , 
COOP:344393,HULAH DAM OK US,226.8,36.91667,-96.1,19811012 03:00,20, , 
COOP:344393,HULAH DAM OK US,226.8,36.91667,-96.1,19811012 04:00,20, , 
COOP:344393,HULAH DAM OK US,226.8,36.91667,-96.1,19811012 05:00,10, , 
COOP:344393,HULAH DAM OK US,226.8,36.91667,-96.1,19811012 06:00,10, , 
COOP:344393,HULAH DAM OK US,226.8,36.91667,-96.1,19811012 08:00,10, , 
COOP:344393,HULAH DAM OK US,226.8,36.91667,-96.1,19811013 03:00,10, , 
COOP:344393,HULAH DAM OK US,226.8,36.91667,-96.1,19811013 07:00,10, , 
COOP:344393,HULAH DAM OK US,226.8,36.91667,-96.1,19811013 10:00,10, , 
COOP:344393,HULAH DAM OK US,226.8,36.91667,-96.1,19811013 12:00,30, , 
COOP:344393,HULAH DAM OK US,226.8,36.91667,-96.1,19811013 13:00,20, , 
COOP:344393,HULAH DAM OK US,226.8,36.91667,-96.1,19811013 14:00,10, , 
COOP:344393,HULAH DAM OK US,226.8,36.91667,-96.1,19811013 15:00,10, , 
COOP:344393,HULAH DAM OK US,226.8,36.91667,-96.1,19811016 06:00,10, , 
COOP:344393,HULAH DAM OK US,226.8,36.91667,-96.1,19811017 03:00,70, , 
COOP:344393,HULAH DAM OK US,226.8,36.91667,-96.1,19811017 04:00,70, , 
COOP:344393,HULAH DAM OK US,226.8,36.91667,-96.1,19811017 05:00,50, , 
COOP:344393,HULAH DAM OK US,226.8,36.91667,-96.1,19811017 06:00,40, , 
COOP:342334,CUSTER CITY OK US,536.1,35.66667,-98.88333,19811007 07:00,10, , 
COOP:342334,CUSTER CITY OK US,536.1,35.66667,-98.88333,19811007 10:00,10, , 
COOP:342334,CUSTER CITY OK US,536.1,35.66667,-98.88333,19811011 08:00,10, , 
COOP:342334,CUSTER CITY OK US,536.1,35.66667,-98.88333,19811011 09:00,10, , 
COOP:342334,CUSTER CITY OK US,536.1,35.66667,-98.88333,19811011 11:00,20, , 
COOP:342334,CUSTER CITY OK US,536.1,35.66667,-98.88333,19811011 12:00,20, , 
COOP:342334,CUSTER CITY OK US,536.1,35.66667,-98.88333,19811011 13:00,30, , 
COOP:342334,CUSTER CITY OK US,536.1,35.66667,-98.88333,19811011 14:00,20, , 
COOP:342334,CUSTER CITY OK US,536.1,35.66667,-98.88333,19811014 21:00,70, , 
COOP:342334,CUSTER CITY OK US,536.1,35.66667,-98.88333,19811014 22:00,20, , 
COOP:342334,CUSTER CITY OK US,536.1,35.66667,-98.88333,19811014 23:00,10, , 
COOP:342334,CUSTER CITY OK US,536.1,35.66667,-98.88333,19811015 04:00,10, , 
COOP:342334,CUSTER CITY OK US,536.1,35.66667,-98.88333,19811015 05:00,10, , 
COOP:342334,CUSTER CITY OK US,536.1,35.66667,-98.88333,19811015 07:00,40, , 
COOP:342334,CUSTER CITY OK US,536.1,35.66667,-98.88333,19811015 08:00,40, , 
COOP:342334,CUSTER CITY OK US,536.1,35.66667,-98.88333,19811015 09:00,10, , 
COOP:342334,CUSTER CITY OK US,536.1,35.66667,-98.88333,19811015 18:00,10, , 
COOP:342334,CUSTER CITY OK US,536.1,35.66667,-98.88333,19811016 00:00,10, , 
COOP:342334,CUSTER CITY OK US,536.1,35.66667,-98.88333,19811016 01:00,40, , 
COOP:342334,CUSTER CITY OK US,536.1,35.66667,-98.88333,19811016 02:00,10, , 
COOP:342334,CUSTER CITY OK US,536.1,35.66667,-98.88333,19811016 12:00,20, , 
COOP:342334,CUSTER CITY OK US,536.1,35.66667,-98.88333,19811016 22:00,20, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811007 11:00,1, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811007 12:00,2, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811007 14:00,3, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811007 15:00,2, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811007 16:00,2, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811011 17:00,8, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811011 18:00,18, , 
