STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811009 05:00,4, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811009 06:00,2, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811010 01:00,1, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811013 21:00,1, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811013 22:00,1, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811013 23:00,2, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811014 00:00,2, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811014 01:00,10, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811014 02:00,10, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811014 03:00,2, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811014 04:00,1, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811014 05:00,5, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811014 06:00,12, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811014 07:00,2, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811016 08:00,9, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811016 09:00,15, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811016 10:00,9, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811016 11:00,6, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811016 12:00,2, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811016 13:00,1, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811016 14:00,1, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811016 15:00,1, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811017 10:00,5, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811017 12:00,3, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811017 15:00,69, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811017 16:00,2, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811017 18:00,74, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811017 19:00,26, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811017 20:00,2, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811017 21:00,1, , 
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.83333,-92.26667,19811017 22:00,2, , 
COOP:030130,ALUM FORK AR US,237.7,34.8,-92.86667,19811009 04:00,20, , 
COOP:030130,ALUM FORK AR US,237.7,34.8,-92.86667,19811012 14:00,10, , 
COOP:030130,ALUM FORK AR US,237.7,34.8,-92.86667,19811012 20:00,20, , 
COOP:030130,ALUM FORK AR US,237.7,34.8,-92.86667,19811013 23:00,20, , 
COOP:030130,ALUM FORK AR US,237.7,34.8,-92.86667,19811014 00:00,10, , 
COOP:030130,ALUM FORK AR US,237.7,34.8,-92.86667,19811014 01:00,40, , 
COOP:030130,ALUM FORK AR US,237.7,34.8,-92.86667,19811014 02:00,10, , 
COOP:030130,ALUM FORK AR US,237.7,34.8,-92.86667,19811014 05:00,10, , 
COOP:030130,ALUM FORK AR US,237.7,34.8,-92.86667,19811016 05:00,10, , 
COOP:030130,ALUM FORK AR US,237.7,34.8,-92.86667,19811016 08:00,10, , 
COOP:030130,ALUM FORK AR US,237.7,34.8,-92.86667,19811016 09:00,30, , 
COOP:030130,ALUM FORK AR US,237.7,34.8,-92.86667,19811016 13:00,10, , 
COOP:030130,ALUM FORK AR US,237.7,34.8,-92.86667,19811017 04:00,10, , 
COOP:030130,ALUM FORK AR US,237.7,34.8,-92.86667,19811017 09:00,10, , 
COOP:030130,ALUM FORK AR US,237.7,34.8,-92.86667,19811017 10:00,10, , 
COOP:030130,ALUM FORK AR US,237.7,34.8,-92.86667,19811017 11:00,10, , 
